tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
247,travelocity,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,7:05 p.m.,6:36 p.m.
248,boston,AA-1733-ORD-PHX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
249,weather,AA-1733-ORD-PHX,7:45 p.m.,7:39 a.m.,10:30 p.m.,10:30 p.m.
250,world-flight-tracker,AA-222-LAX-BOS,7:10 a.m.,7:58 p.m.,3:30 p.m.,3:14 p.m.
251,weather,AA-1733-ORD-PHX,7:45 p.m.,7:16 a.m.,10:30 p.m.,9:32 a.m.
252,aa,AA-518-MIA-JFK,10:45 a.m.,10:55 a.m.,9:25 a.m.,9:28 a.m.
253,airtravelcenter,UA-397-JFK-SFO,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
254,allegiantair,UA-3925-IAD-ORF,10:45 a.m.,8:42 a.m.,9:54 a.m.,1:40 p.m.
255,weather,AA-1886-BOS-MIA,7:45 p.m.,10:55 a.m.,2:20 p.m.,10:30 p.m.
256,weather,AA-1640-MIA-MCO,10:45 a.m.,10:55 a.m.,7:25 p.m.,7:25 p.m.
257,weather,UA-2830-MCO-CLT,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
258,flights,AA-1886-BOS-MIA,11:25 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
259,weather,AA-1886-BOS-MIA,10:45 a.m.,11:40 a.m.,2:20 p.m.,1:40 p.m.
260,flylouisville,UA-5487-SFO-MRY,10:45 a.m.,10:55 a.m.,11:19 a.m.,1:40 p.m.
261,flytecomm,AA-204-LAX-MCO,11:25 p.m.,10:55 a.m.,6:55 a.m.,1:40 p.m.
262,foxbusiness,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,7:17 a.m.
263,weather,AA-1886-BOS-MIA,10:45 a.m.,12:41 p.m.,2:20 p.m.,1:40 p.m.
264,weather,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,6:46 p.m.,1:40 p.m.
265,myrateplan,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,2:20 p.m.,1:19 p.m.
266,weather,AA-3468-CVG-MIA,7:00 a.m.,10:55 a.m.,9:55 a.m.,1:40 p.m.
267,weather,UA-3515-IAD-MSP,8:15 a.m.,10:55 a.m.,10:06 a.m.,9:56 a.m.
268,travelocity,AA-484-DFW-MIA,4:15 p.m.,10:55 a.m.,7:55 p.m.,7:39 p.m.
269,weather,AA-1886-BOS-MIA,2:30 p.m.,10:55 a.m.,7:03 p.m.,1:40 p.m.
270,weather,AA-446-DFW-PHL,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
271,aa,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
272,weather,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,5:55 p.m.,5:05 p.m.
273,weather,AA-1917-JFK-MCO,2:55 p.m.,6:02 a.m.,5:55 p.m.,10:27 a.m.
274,boston,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
275,weather,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,5:55 p.m.,5:43 p.m.
276,weather,AA-1917-JFK-MCO,10:15 a.m.,10:18 a.m.,5:55 p.m.,11:56 a.m.
277,flights,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,8:00 a.m.,5:43 p.m.
278,flightstats,AA-1279-DFW-PHX,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
279,flightview,AA-1917-JFK-MCO,2:55 p.m.,12:41 a.m.,5:35 a.m.,5:43 p.m.
280,flylouisville,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,12:35 p.m.,1:27 p.m.
281,flytecomm,AA-1917-JFK-MCO,2:55 p.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
282,foxbusiness,UA-2945-PHL-CLT,12:00 a.m.,3:11 a.m.,5:55 p.m.,1:15 p.m.
283,gofox,AA-1917-JFK-MCO,7:25 a.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
284,weather,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,5:55 p.m.,5:43 p.m.
285,weather,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
286,mco,AA-1917-JFK-MCO,7:15 a.m.,7:21 a.m.,5:55 p.m.,5:43 p.m.
287,myrateplan,CO-1561-PHX-IAH,2:55 p.m.,3:27 p.m.,11:35 a.m.,11:32 a.m.
288,mytripandmore,AA-4307-ORD-DTW,2:55 p.m.,3:27 p.m.,9:10 p.m.,8:53 p.m.
289,weather,AA-1917-JFK-MCO,12:00 p.m.,12:11 p.m.,3:15 p.m.,5:43 p.m.
290,weather,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,12:21 a.m.
291,weather,AA-1917-JFK-MCO,1:55 p.m.,2:10 p.m.,5:55 p.m.,5:43 p.m.
292,travelocity,CO-1193-EWR-MCO,2:55 p.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
293,weather,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,7:30 a.m.,5:43 p.m.
294,weather,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 a.m.,5:43 p.m.
295,wunderground,AA-1917-JFK-MCO,2:55 p.m.,4:28 p.m.,5:55 p.m.,6:38 p.m.
296,weather,UA-938-DEN-ORD,11:25 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
297,weather,AA-1221-MCO-ORD,8:00 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
298,weather,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
299,weather,AA-204-LAX-MCO,7:05 a.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
300,businesstravellogue,AA-400-DFW-JFK,10:40 a.m.,11:25 p.m.,2:59 p.m.,3:04 p.m.
301,weather,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,4:23 p.m.
302,flightexplorer,AA-1522-SFO-ORD,11:25 p.m.,11:25 p.m.,5:50 a.m.,6:55 a.m.
303,weather,UA-233-LAX-JFK,11:25 p.m.,4:25 p.m.,12:29 a.m.,6:55 a.m.
304,flightstats,AA-204-LAX-MCO,9:00 p.m.,9:00 p.m.,6:55 a.m.,12:15 a.m.
305,weather,AA-2312-DFW-DTW,11:25 p.m.,11:25 p.m.,6:55 a.m.,11:50 p.m.
306,flylouisville,AA-1165-JFK-MIA,11:25 p.m.,7:22 a.m.,6:55 a.m.,10:04 a.m.
307,flytecomm,AA-431-MIA-SFO,8:35 a.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
308,foxbusiness,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,5:42 p.m.
309,gofox,AA-204-LAX-MCO,11:25 p.m.,8:26 a.m.,9:24 a.m.,6:55 a.m.
310,weather,AA-649-ORD-SNA,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
311,weather,AA-204-LAX-MCO,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
312,weather,AA-204-LAX-MCO,11:25 p.m.,7:27 a.m.,9:43 a.m.,6:55 a.m.
313,mytripandmore,AA-204-LAX-MCO,1:45 p.m.,1:32 p.m.,6:55 a.m.,8:02 a.m.
314,orbitz,AA-204-LAX-MCO,11:25 p.m.,11:15 a.m.,6:55 a.m.,6:55 a.m.
315,panynj,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
316,weather,AA-204-LAX-MCO,2:55 p.m.,11:25 p.m.,4:53 p.m.,6:55 a.m.
317,weather,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,7:03 p.m.,6:55 a.m.
318,weather,AA-3804-PHL-ORD,11:25 p.m.,11:25 p.m.,6:55 a.m.,3:43 p.m.
319,weather,AA-1917-JFK-MCO,11:25 p.m.,3:27 p.m.,6:55 a.m.,6:55 a.m.
320,weather,AA-204-LAX-MCO,7:15 a.m.,7:22 a.m.,6:55 a.m.,11:06 a.m.
321,weather,UA-2314-ATL-PHL,2:55 p.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
322,airtravelcenter,AA-4277-CVG-JFK,12:10 p.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
323,weather,AA-2050-ORD-MIA,10:40 a.m.,8:04 a.m.,11:05 a.m.,2:46 p.m.
324,boston,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,11:53 a.m.,2:46 p.m.
325,businesstravellogue,AA-2050-ORD-MIA,1:05 p.m.,11:05 a.m.,2:45 p.m.,3:13 p.m.
326,weather,AA-2050-ORD-MIA,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
327,flightaware,AA-2050-ORD-MIA,10:40 a.m.,8:56 a.m.,2:45 p.m.,2:46 p.m.
328,flightexplorer,AA-2050-ORD-MIA,10:40 a.m.,3:36 p.m.,6:30 p.m.,2:46 p.m.
329,weather,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,6:40 p.m.,2:46 p.m.
330,weather,CO-50-CLE-EWR,2:55 p.m.,11:05 a.m.,4:49 p.m.,2:46 p.m.
331,flightview,UA-3099-PHX-PHL,10:40 a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
332,weather,AA-2050-ORD-MIA,10:40 a.m.,10:54 a.m.,2:45 p.m.,2:46 p.m.
333,flytecomm,AA-2050-ORD-MIA,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
334,foxbusiness,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,6:36 p.m.
335,weather,AA-3809-PHX-LAX,10:40 a.m.,6:10 a.m.,2:45 p.m.,6:19 a.m.
336,weather,AA-2050-ORD-MIA,10:40 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
337,weather,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,3:14 p.m.
338,mia,AA-2050-ORD-MIA,7:10 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
339,myrateplan,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,10:29 p.m.
340,airtravelcenter,AA-518-MIA-JFK,6:40 a.m.,11:05 a.m.,9:25 a.m.,2:46 p.m.
341,airtravelcenter,UA-397-JFK-SFO,10:40 a.m.,11:05 a.m.,11:55 a.m.,11:58 a.m.
342,panynj,UA-3925-IAD-ORF,10:40 a.m.,11:05 a.m.,9:54 a.m.,9:43 a.m.
343,airtravelcenter,AA-1733-ORD-PHX,7:45 p.m.,11:05 a.m.,10:30 p.m.,10:30 p.m.
344,travelocity,AA-2050-ORD-MIA,10:40 a.m.,3:27 p.m.,5:05 p.m.,2:46 p.m.
345,usatoday,AA-2050-ORD-MIA,11:25 a.m.,11:05 a.m.,2:50 p.m.,3:31 p.m.
346,weather,AA-1544-SAN-ORD,10:40 a.m.,11:05 a.m.,5:25 p.m.,2:46 p.m.
347,world-flight-tracker,UA-5487-SFO-MRY,10:39 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
348,wunderground,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,6:55 a.m.,6:55 a.m.
349,aa,UA-414-LAX-SFO,6:00 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
350,airtravelcenter,AA-222-LAX-BOS,12:30 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
351,airtravelcenter,AA-222-LAX-BOS,4:00 p.m.,7:31 a.m.,3:30 p.m.,6:28 p.m.
352,airtravelcenter,AA-222-LAX-BOS,7:35 a.m.,7:31 a.m.,3:30 p.m.,9:14 a.m.
353,businesstravellogue,AA-222-LAX-BOS,9:45 a.m.,7:31 a.m.,1:16 p.m.,1:19 p.m.
354,airtravelcenter,AA-222-LAX-BOS,9:05 a.m.,10:10 a.m.,12:35 p.m.,3:14 p.m.
355,airtravelcenter,AA-222-LAX-BOS,7:10 a.m.,8:12 a.m.,10:06 a.m.,3:14 p.m.
356,flightexplorer,AA-3468-CVG-MIA,7:00 a.m.,7:31 a.m.,3:30 p.m.,9:45 a.m.
357,flights,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,7:55 p.m.,7:39 p.m.
358,airtravelcenter,AA-1886-BOS-MIA,10:45 a.m.,7:31 a.m.,3:30 p.m.,1:40 p.m.
359,airtravelcenter,AA-222-LAX-BOS,2:30 p.m.,7:31 a.m.,7:03 p.m.,3:14 p.m.
360,flylouisville,CO-1561-PHX-IAH,7:10 a.m.,8:00 a.m.,3:30 p.m.,3:14 p.m.
361,airtravelcenter,UA-2314-ATL-PHL,2:55 p.m.,7:31 a.m.,3:30 p.m.,4:47 p.m.
362,airtravelcenter,AA-446-DFW-PHL,7:10 a.m.,7:31 a.m.,3:30 p.m.,4:09 p.m.
363,gofox,CO-1023-IAH-DEN,7:10 a.m.,11:56 a.m.,3:30 p.m.,1:14 p.m.
364,airtravelcenter,AA-466-IAH-MIA,6:00 a.m.,7:31 a.m.,9:20 a.m.,9:05 a.m.
365,myrateplan,UA-3050-PHX-CLT,7:10 a.m.,11:30 a.m.,3:30 p.m.,3:14 p.m.
366,airtravelcenter,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
367,airtravelcenter,CO-1088-CLE-IAH,8:40 a.m.,7:31 a.m.,10:54 a.m.,10:56 a.m.
368,quicktrip,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,11:56 a.m.
369,airtravelcenter,AA-222-LAX-BOS,1:00 p.m.,2:04 p.m.,3:30 p.m.,3:14 p.m.
370,weather,UA-854-SFO-IAH,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
371,world-flight-tracker,UA-382-IAD-LAX,12:30 p.m.,7:31 a.m.,3:19 p.m.,3:14 p.m.
372,wunderground,AA-4344-ORD-DTW,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
373,airtravelcenter,AA-2268-PHX-ORD,2:30 p.m.,2:26 p.m.,11:35 a.m.,11:06 a.m.
374,airtravelcenter,AA-2268-PHX-ORD,12:00 a.m.,7:22 a.m.,11:35 a.m.,1:15 p.m.
375,airtravelcenter,CO-63-EWR-IAH,7:15 a.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
376,airtravelcenter,AA-2268-PHX-ORD,7:10 p.m.,7:22 a.m.,11:35 a.m.,9:52 p.m.
377,businesstravellogue,AA-2268-PHX-ORD,7:15 a.m.,11:05 a.m.,11:35 a.m.,2:46 p.m.
378,airtravelcenter,AA-2268-PHX-ORD,7:15 a.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
379,flightaware,AA-2268-PHX-ORD,3:35 p.m.,7:22 a.m.,4:00 p.m.,3:33 p.m.
380,flightexplorer,AA-1434-DFW-MCO,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
381,airtravelcenter,AA-1640-MIA-MCO,7:15 a.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
382,airtravelcenter,AA-4307-ORD-DTW,7:15 a.m.,6:55 p.m.,11:35 a.m.,11:06 a.m.
383,flightview,AA-2268-PHX-ORD,7:15 a.m.,12:11 p.m.,11:35 a.m.,3:16 p.m.
384,flylouisville,CO-1694-LAX-IAH,7:15 a.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
385,airtravelcenter,UA-843-LAX-ORD,1:55 p.m.,2:10 p.m.,7:53 p.m.,11:06 a.m.
386,airtravelcenter,AA-2268-PHX-ORD,9:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
387,airtravelcenter,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,7:51 a.m.
388,airtravelcenter,AA-643-MIA-ORD,7:15 a.m.,7:30 a.m.,9:35 a.m.,11:06 a.m.
389,myrateplan,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
390,airtravelcenter,AA-2268-PHX-ORD,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
391,airtravelcenter,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,6:23 p.m.,11:06 a.m.
392,airtravelcenter,UA-938-DEN-ORD,4:16 p.m.,7:22 a.m.,11:35 a.m.,7:36 p.m.
393,airtravelcenter,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,11:06 a.m.
394,travelocity,CO-16-LAX-EWR,7:15 a.m.,10:20 a.m.,11:35 a.m.,11:06 a.m.
395,airtravelcenter,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,10:31 a.m.,10:47 a.m.
396,airtravelcenter,AA-400-DFW-JFK,7:15 a.m.,11:01 a.m.,2:59 p.m.,11:06 a.m.
397,airtravelcenter,AA-2268-PHX-ORD,1:33 p.m.,7:22 a.m.,4:31 p.m.,11:06 a.m.
398,wunderground,AA-3756-ORD-SLC,12:15 p.m.,7:22 a.m.,11:35 a.m.,2:50 p.m.
399,aa,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,4:17 p.m.
400,airtravelcenter,AA-1522-SFO-ORD,8:25 p.m.,11:55 p.m.,11:50 p.m.,5:50 a.m.
401,allegiantair,AA-2312-DFW-DTW,8:25 p.m.,4:25 p.m.,12:29 a.m.,11:50 p.m.
402,boston,AA-3823-LAX-DEN,8:25 p.m.,9:00 p.m.,12:15 a.m.,11:50 p.m.
403,airtravelcenter,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
404,dfw,AA-1165-JFK-MIA,8:25 p.m.,7:22 a.m.,10:34 a.m.,11:50 p.m.
405,flightarrival,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 a.m.,11:50 p.m.
406,airtravelcenter,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 a.m.,11:50 p.m.
407,flightexplorer,AA-2312-DFW-DTW,8:25 p.m.,1:30 p.m.,11:50 p.m.,3:50 p.m.
408,airtravelcenter,CO-1250-MIA-IAH,8:25 p.m.,8:25 p.m.,4:48 p.m.,4:59 p.m.
409,airtravelcenter,UA-6273-YYC-SFO,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
410,airtravelcenter,UA-828-SFO-ORD,11:08 p.m.,8:25 p.m.,11:50 p.m.,5:11 a.m.
411,flightwise,AA-2312-DFW-DTW,5:30 p.m.,8:25 p.m.,6:40 p.m.,6:40 p.m.
412,flylouisville,UA-858-PVG-SFO,8:25 p.m.,8:25 p.m.,11:50 p.m.,8:02 a.m.
413,flytecomm,UA-2704-DTW-PHX,8:25 p.m.,8:25 p.m.,1:40 p.m.,2:00 p.m.
414,airtravelcenter,AA-2312-DFW-DTW,8:25 p.m.,8:39 p.m.,11:50 p.m.,9:20 p.m.
415,airtravelcenter,AA-2312-DFW-DTW,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
416,airtravelcenter,AA-2312-DFW-DTW,2:30 p.m.,8:25 p.m.,7:03 p.m.,7:10 p.m.
417,myrateplan,UA-1500-IAH-GUA,8:55 a.m.,9:16 a.m.,11:45 a.m.,11:56 a.m.
418,mytripandmore,AA-2312-DFW-DTW,8:25 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
419,orbitz,AA-1917-JFK-MCO,8:25 p.m.,8:25 p.m.,5:55 p.m.,5:43 p.m.
420,panynj,AA-2268-PHX-ORD,7:15 a.m.,8:25 p.m.,11:50 p.m.,11:06 a.m.
421,airtravelcenter,AA-2312-DFW-DTW,12:10 p.m.,8:25 p.m.,11:50 p.m.,1:43 p.m.
422,airtravelcenter,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:50 p.m.
423,weather,AA-2312-DFW-DTW,9:05 a.m.,8:25 p.m.,11:50 p.m.,12:09 p.m.
424,world-flight-tracker,AA-2312-DFW-DTW,1:05 p.m.,8:25 p.m.,2:35 p.m.,3:13 p.m.
425,wunderground,AA-415-BOS-ORD,8:25 p.m.,8:25 p.m.,11:50 p.m.,10:16 a.m.
426,airtravelcenter,AA-85-JFK-SFO,3:05 p.m.,7:39 a.m.,6:30 p.m.,6:43 p.m.
427,airtravelcenter,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,11:06 a.m.
428,airtravelcenter,AA-2525-DFW-MIA,7:25 a.m.,4:12 p.m.,6:40 p.m.,11:06 a.m.
429,airtravelcenter,AA-271-MIA-LAX,11:35 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
430,airtravelcenter,AA-2525-DFW-MIA,2:55 p.m.,3:31 p.m.,11:10 a.m.,5:26 p.m.
431,flightaware,AA-2525-DFW-MIA,7:25 a.m.,11:55 a.m.,11:10 a.m.,5:38 p.m.
432,airtravelcenter,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,11:10 a.m.,11:06 a.m.
433,flights,AA-2525-DFW-MIA,7:25 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
434,flightstats,CO-45-EWR-MIA,7:25 a.m.,7:39 a.m.,7:05 p.m.,11:06 a.m.
435,flightview,AA-2525-DFW-MIA,7:25 a.m.,6:10 a.m.,11:10 a.m.,11:06 a.m.
436,flightwise,AA-2525-DFW-MIA,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
437,flylouisville,AA-2525-DFW-MIA,7:10 a.m.,7:39 a.m.,3:30 p.m.,3:14 p.m.
438,flightview,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,9:40 a.m.,9:32 a.m.
439,foxbusiness,CO-1586-IAH-MCO,7:00 p.m.,7:39 a.m.,10:15 p.m.,10:29 p.m.
440,gofox,AA-2525-DFW-MIA,6:40 a.m.,7:39 a.m.,11:10 a.m.,9:28 a.m.
441,flightview,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
442,flightview,AA-2525-DFW-MIA,7:25 a.m.,8:42 a.m.,11:10 a.m.,11:06 a.m.
443,flightview,AA-1733-ORD-PHX,7:25 a.m.,7:58 p.m.,11:10 a.m.,10:30 p.m.
444,flightview,AA-3-JFK-LAX,12:00 p.m.,7:39 a.m.,11:10 a.m.,3:16 p.m.
445,flightview,UA-2830-MCO-CLT,7:25 a.m.,7:39 a.m.,11:10 a.m.,5:17 p.m.
446,flightview,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,11:10 a.m.,3:31 p.m.
447,quicktrip,UA-5487-SFO-MRY,7:25 a.m.,7:39 a.m.,11:19 a.m.,11:21 a.m.
448,flightview,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
449,weather,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,7:23 a.m.,11:06 a.m.
450,flightview,CO-1614-LAX-IAH,12:30 a.m.,7:39 a.m.,11:10 a.m.,5:26 a.m.
451,flightview,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
452,flightview,CO-52-IAH-LAX,7:35 a.m.,11:52 a.m.,9:21 a.m.,2:27 p.m.
453,airtravelcenter,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,1:19 p.m.
454,allegiantair,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,2:27 p.m.
455,flightview,AA-271-MIA-LAX,8:15 a.m.,11:52 a.m.,10:06 a.m.,9:56 a.m.
456,flightview,AA-271-MIA-LAX,7:00 a.m.,7:25 a.m.,2:25 p.m.,9:45 a.m.
457,flightview,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,7:39 p.m.
458,flightview,AA-271-MIA-LAX,11:35 a.m.,10:55 a.m.,2:25 p.m.,2:27 p.m.
459,flightview,AA-271-MIA-LAX,11:35 a.m.,2:48 p.m.,2:25 p.m.,7:10 p.m.
460,flights,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,11:35 a.m.,11:32 a.m.
461,flightstats,AA-271-MIA-LAX,2:55 p.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
462,flightview,AA-446-DFW-PHL,11:35 a.m.,12:12 p.m.,2:25 p.m.,2:27 p.m.
463,flightview,AA-271-MIA-LAX,11:40 a.m.,11:56 a.m.,2:25 p.m.,1:14 p.m.
464,flytecomm,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,9:20 a.m.,2:27 p.m.
465,foxbusiness,AA-271-MIA-LAX,11:35 a.m.,11:30 a.m.,2:25 p.m.,2:27 p.m.
466,gofox,CO-89-IAH-EWR,11:35 a.m.,6:02 a.m.,2:25 p.m.,10:27 a.m.
467,flightview,AA-271-MIA-LAX,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
468,myrateplan,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,2:25 p.m.,11:56 a.m.
469,mytripandmore,AA-1279-DFW-PHX,11:35 a.m.,2:04 p.m.,2:25 p.m.,2:27 p.m.
470,flightview,UA-854-SFO-IAH,7:53 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
471,panynj,AA-271-MIA-LAX,12:30 p.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
472,flightview,AA-271-MIA-LAX,11:35 a.m.,12:13 p.m.,2:25 p.m.,2:27 p.m.
473,travelocity,UA-257-JFK-SFO,11:35 a.m.,11:52 a.m.,6:15 p.m.,2:27 p.m.
474,weather,UA-2945-PHL-CLT,11:35 a.m.,3:11 a.m.,2:25 p.m.,1:15 p.m.
475,world-flight-tracker,AA-271-MIA-LAX,5:25 p.m.,5:22 p.m.,2:25 p.m.,8:03 p.m.
476,flightview,AA-271-MIA-LAX,7:10 p.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
477,aa,AA-2957-DFW-CVG,10:40 a.m.,8:04 a.m.,2:45 p.m.,2:46 p.m.
478,airtravelcenter,UA-248-PHX-ORD,7:55 a.m.,1:32 p.m.,11:05 a.m.,11:01 a.m.
479,flightview,AA-2957-DFW-CVG,7:55 a.m.,3:36 p.m.,11:05 a.m.,11:01 a.m.
480,flightview,AA-1434-DFW-MCO,7:55 a.m.,8:04 a.m.,10:35 a.m.,11:01 a.m.
481,flightview,AA-1640-MIA-MCO,6:30 p.m.,8:04 a.m.,11:05 a.m.,7:25 p.m.
482,flightarrival,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,8:53 p.m.
483,flightview,CO-1694-LAX-IAH,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
484,flightview,AA-2957-DFW-CVG,1:55 p.m.,2:10 p.m.,11:05 a.m.,7:58 p.m.
485,flightview,AA-2957-DFW-CVG,9:15 a.m.,9:14 a.m.,11:05 a.m.,12:09 p.m.
486,flightview,AA-2957-DFW-CVG,6:00 a.m.,6:56 a.m.,11:05 a.m.,7:51 a.m.
487,flightview,AA-2957-DFW-CVG,7:55 a.m.,7:30 a.m.,9:35 a.m.,11:01 a.m.
488,flightview,AA-1007-MIA-PHX,7:55 a.m.,5:08 p.m.,8:05 p.m.,11:01 a.m.
489,flightview,AA-2957-DFW-CVG,3:50 p.m.,4:28 p.m.,6:23 p.m.,11:01 a.m.
490,foxbusiness,UA-938-DEN-ORD,7:55 a.m.,8:04 a.m.,7:35 p.m.,7:36 p.m.
491,flightview,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,9:53 p.m.
